,userId,movieId,rating,timestamp
9752959,67443,4690,3.0,2008-04-09 08:08:27
2537641,17166,589,5.0,2005-01-10 21:36:04
8956300,61910,1912,4.0,2001-10-01 20:15:14
13140298,90807,2763,4.0,1999-10-17 15:57:29
6448805,44296,1876,4.0,2004-07-09 01:19:41
7113216,49067,2478,3.5,2008-01-22 22:32:33
16419820,113663,2657,4.0,2000-07-23 04:14:10
7464612,51526,2622,3.5,2006-02-16 01:58:39
17149236,118619,1199,5.0,2001-02-04 21:26:34
14621044,101022,33004,1.0,2009-02-08 06:05:45
12577007,86873,261,4.0,1996-08-26 21:20:18
1591625,10753,282,4.0,1996-04-16 21:24:21
7026695,48455,41,3.0,1997-03-02 05:55:25
1042544,7062,2411,2.0,2012-05-28 21:24:48
8450061,58313,2949,2.0,2000-08-15 03:11:34
9636672,66671,1016,2.0,1998-03-06 21:39:29
12214155,84390,32587,4.0,2006-07-11 20:50:40
17944010,124093,88163,3.5,2011-10-16 23:45:45
12682642,87638,1387,3.0,2000-08-27 17:09:07
9187748,63493,3468,5.0,2000-11-20 21:08:02
584370,3915,6459,4.0,2007-07-04 17:55:19
11499932,79393,586,3.0,2001-01-12 20:15:12
653354,4353,1200,3.5,2006-12-08 11:02:25
799668,5337,4848,3.5,2011-01-26 14:14:32
7121629,49122,1997,3.5,2003-05-15 07:03:11
12225570,84454,343,1.0,2000-06-25 00:20:55
8839578,61074,16,4.0,2007-10-15 02:10:42
5911097,40717,2126,3.0,2001-11-13 10:57:10
5145878,35228,1238,5.0,2001-08-24 16:31:46
14248556,98420,337,3.5,2012-01-02 05:20:39
7310758,50441,357,3.0,2006-11-30 13:39:16
6685291,45989,1365,4.0,1997-04-19 14:48:28
6124706,42181,36,5.0,1997-02-08 19:49:09
15595846,107850,480,4.0,1997-01-02 05:36:17
14390674,99431,7373,3.5,2004-07-18 13:25:56
12165362,84030,1379,4.0,2001-02-10 08:39:12
16800749,116241,782,2.0,2004-10-13 20:12:30
4904889,33736,481,2.0,2003-10-05 07:32:33
1091948,7443,1722,4.0,2012-11-17 02:25:49
19117842,132244,1266,4.5,2007-07-12 23:11:07
674781,4492,555,4.5,2012-05-13 10:38:35
3935429,26863,553,4.0,2006-11-26 13:59:07
12357062,85387,2648,3.0,1999-11-02 16:13:03
13271494,91721,38038,4.5,2006-09-14 11:57:46
3062744,20866,1197,5.0,2012-03-11 09:52:59
4772780,32768,64499,5.0,2010-06-30 01:29:16
12954719,89433,1358,5.0,2000-08-02 19:46:57
3837681,26167,1214,2.0,1999-12-11 16:03:01
5870825,40414,7057,3.5,2004-05-04 18:38:46
5022508,34504,2747,4.0,1999-11-13 12:25:34
5139121,35179,3040,2.0,2000-08-02 00:24:29
16446788,113846,3361,4.0,2000-08-28 03:28:01
6227309,42849,1125,3.0,2012-09-07 05:03:44
10088805,69788,355,2.0,1996-06-01 23:44:24
10279624,71116,1049,5.0,2001-07-13 18:51:37
3328884,22744,541,5.0,2001-10-20 20:53:35
1742781,11794,1466,4.0,2005-08-11 18:34:11
7392543,50992,521,4.0,1996-05-25 18:51:42
14671292,101345,2000,4.0,2006-12-24 19:26:51
7141045,49221,1777,2.5,2009-02-15 21:22:41
12609000,87127,1321,4.0,2000-02-16 15:44:11
13158742,90933,2095,2.0,2000-12-13 04:25:45
2799141,18955,372,3.5,2006-06-19 06:49:05
9510770,65778,79592,3.0,2011-02-03 02:12:00
8681672,59954,1950,5.0,2000-08-06 06:13:09
12829889,88654,3238,2.0,2000-07-07 03:29:04
11473080,79219,1298,3.0,1999-10-30 04:53:31
9566352,66201,1021,2.0,2005-08-24 06:53:21
6604265,45448,1261,5.0,2000-10-17 19:02:01
1123697,7660,2208,4.0,2000-11-13 04:04:06
5474098,37619,36529,5.0,2011-09-12 19:16:03
12260370,84707,2692,4.0,2001-06-18 19:55:22
1875265,12674,25,5.0,1997-05-23 11:58:07
8497621,58672,6027,4.0,2005-04-02 15:17:12
6606696,45466,4902,4.0,2007-11-16 11:20:38
12963883,89480,1391,2.5,2004-09-23 04:53:46
16441999,113826,153,3.0,1996-06-14 18:48:49
4970165,34191,3753,4.5,2014-06-29 21:03:05
19591783,135613,110,5.0,1996-12-31 08:23:59
557132,3743,2122,2.0,2001-01-13 18:10:33
3694666,25163,151,3.0,2003-10-10 00:58:31
18265647,126339,1047,1.5,2003-06-10 07:14:16
18205466,125919,2455,3.0,2013-05-21 19:35:00
17642281,122028,33679,2.0,2009-02-04 03:13:21
5506478,37859,36,3.0,2007-02-01 05:22:23
18388416,127265,3268,1.0,2000-02-09 05:53:38
11545497,79698,1393,4.0,1997-05-15 13:36:03
10111688,69934,3444,2.0,2001-03-14 03:06:17
1553271,10503,2353,1.5,2004-12-01 19:37:08
2093645,14161,1148,5.0,2000-01-08 05:21:15
19201297,132853,1042,5.0,2001-08-27 16:14:18
19442412,134567,2928,1.0,2009-07-16 18:20:04
15541162,107461,223,5.0,1996-07-06 18:04:21
13802615,95348,3155,4.0,2005-05-31 15:57:18
17507353,121077,238,3.0,1999-12-12 21:45:36
8860183,61215,2340,3.5,2005-03-17 12:24:05
3808541,25966,441,5.0,2003-06-24 21:05:16
7242171,49999,4638,4.0,2003-02-26 01:43:20
9771075,67546,4226,3.5,2004-07-22 18:32:44
639907,4279,4878,4.0,2009-04-22 02:35:25
14095946,97356,3452,3.5,2012-11-08 00:55:36
3306623,22593,1270,4.0,2003-02-27 00:16:18
13796346,95315,1206,4.5,2012-03-13 17:23:34
18494499,128037,1625,4.5,2006-12-21 22:26:51
5329275,36540,912,5.0,2000-01-13 14:50:01
7396864,51026,112290,3.5,2014-12-02 11:05:53
5984964,41244,1722,3.0,2009-04-12 20:35:33
15995852,110705,89774,4.5,2013-10-22 15:45:25
15848155,109641,50,5.0,2008-10-02 21:56:39
9089049,62867,1960,4.0,2000-02-10 21:05:39
17467779,120820,4720,4.0,2009-05-14 00:36:18
11313530,78154,47,4.0,2005-06-17 12:05:29
6050241,41638,44191,5.0,2006-09-02 16:58:49
8611086,59461,140,3.0,1998-01-28 16:46:32
13510735,93354,4541,4.0,2010-11-27 04:04:34
10344239,71545,799,3.0,2006-05-31 17:33:35
13537701,93538,5400,3.0,2002-06-13 02:05:02
17890157,123702,592,5.0,2001-01-03 07:14:35
14520446,100349,2746,5.0,2002-09-17 05:41:30
3391082,23149,50005,3.5,2009-03-14 17:35:01
10736516,74241,2046,3.0,1999-10-06 18:26:45
18755784,129877,318,4.5,2006-01-29 09:05:27
16256917,112512,2683,3.0,2011-08-27 06:34:30
2942651,19990,788,3.0,1997-02-24 15:51:07
18427864,127539,3422,3.0,2000-11-21 03:42:30
7424797,51227,329,3.0,2006-07-16 09:14:50
5243614,35966,3249,3.5,2006-02-04 18:33:07
9778195,67582,2012,2.0,2000-05-10 18:34:30
6207322,42716,1544,2.0,1999-01-19 16:31:46
7870255,54254,3104,5.0,2003-10-28 23:52:56
5973921,41165,2791,2.5,2007-06-20 23:03:58
8077759,55636,3176,3.0,2000-07-26 21:35:21
8834411,61053,3996,5.0,2001-07-17 22:10:22
3617482,24688,96432,1.5,2013-07-20 22:08:26
14175905,97868,3918,3.5,2007-01-07 11:17:11
19954131,138164,76077,2.0,2013-08-22 19:14:32
11709303,80864,2115,4.0,2006-01-26 16:38:00
11814560,81547,2625,2.0,1999-12-30 03:19:54
6861769,47263,2171,5.0,2000-05-25 18:05:21
8109585,55849,1333,4.0,2010-09-25 02:16:52
18655985,129157,912,3.0,2000-12-08 04:04:20
5610362,38622,62849,4.0,2008-12-03 21:41:34
19976028,138307,2706,2.5,2006-05-29 11:54:14
6684053,45987,4558,2.0,2002-08-10 01:59:57
16394633,113487,46335,2.0,2006-10-18 04:52:48
13849311,95682,10,3.0,1999-12-06 13:22:50
3721863,25338,1270,5.0,1999-11-09 15:17:33
2699558,18313,1580,5.0,2006-10-27 04:42:51
4293988,29259,2572,1.0,2001-08-19 05:22:04
10516892,72766,78266,3.0,2010-09-12 13:24:55
14762657,101991,1203,4.0,1999-10-14 18:44:32
7424812,51227,370,1.0,2006-07-16 09:32:23
14316849,98894,3556,3.0,2003-04-07 04:44:04
1767127,11964,3033,4.0,2004-07-17 08:24:47
9388369,64940,1100,3.0,1999-12-05 17:30:55
17755603,122741,3439,4.0,2008-10-29 04:30:19
328137,2238,5952,3.0,2011-01-15 04:48:04
8017669,55250,1884,4.5,2003-09-02 16:41:52
15863392,109744,6376,3.5,2004-06-18 18:53:43
12853051,88804,4776,4.0,2003-01-11 20:50:16
14914637,103031,5400,4.0,2002-06-15 10:03:39
8940741,61785,2117,3.5,2009-03-14 18:19:20
15676949,108386,6979,4.0,2004-02-16 22:23:11
1684715,11380,3000,4.0,1999-12-13 02:34:53
11718914,80920,1090,3.5,2004-03-30 17:42:49
13920591,96173,1610,4.0,1999-10-24 09:18:53
11976396,82707,922,4.0,2003-09-26 18:32:08
17959729,124184,3260,3.0,2000-03-19 17:57:07
11551677,79741,296,4.0,1996-11-05 10:14:19
17466608,120810,2278,4.0,1999-10-03 09:49:50
15723663,108729,48,4.5,2008-02-16 13:54:53
18509100,128126,4776,4.0,2005-03-22 13:26:28
16453209,113878,260,5.0,1997-02-10 23:06:12
18300048,126602,50,4.0,2011-09-12 01:55:27
16481342,114036,21,5.0,1996-11-13 05:45:30
76016,546,7285,4.5,2005-08-18 11:06:35
10349438,71588,1438,2.0,2000-08-05 19:04:10
14346730,99122,1732,5.0,2012-11-08 15:06:09
10236319,70854,1064,3.5,2003-05-17 03:09:20
3282135,22408,1036,4.0,1999-06-10 10:22:59
4402922,30093,464,3.0,1999-09-22 11:21:20
9471697,65502,356,4.0,1996-05-24 17:28:20
6439597,44229,2908,4.0,2000-05-01 19:07:24
15286973,105650,1240,3.5,2008-07-20 17:52:09
14332230,99003,475,5.0,2008-08-09 13:07:01
18599743,128728,1080,4.0,2006-01-30 20:56:22
19704779,136433,919,4.0,1999-12-11 15:48:27
16511164,114239,1370,4.0,1998-07-21 17:18:39
123,1,4720,3.5,2004-09-10 03:13:28
11113063,76779,49278,4.0,2009-12-30 23:53:14
2545642,17215,1347,4.5,2012-03-09 11:51:47
16481421,114038,47,5.0,2001-11-27 14:35:08
5848605,40241,1479,3.0,1997-05-11 04:43:43
19964049,138211,7034,4.0,2005-02-22 19:10:58
4551560,31157,185,1.0,2000-01-17 01:25:23
14486082,100113,339,4.0,2008-06-24 21:28:50
1717907,11596,30707,4.0,2014-05-10 21:16:48
15260612,105498,337,4.0,2004-01-13 10:49:40
12716482,87882,5303,3.0,2002-07-04 22:49:48
17293755,119578,3717,3.5,2008-10-31 22:49:45
6697024,46095,4643,1.5,2012-09-26 19:58:11
10865049,75127,4672,3.5,2004-04-10 13:14:20
8127649,55990,1513,3.0,2002-07-20 19:20:57
2044405,13849,648,2.0,2005-12-29 19:41:18
3997866,27210,1499,2.0,2001-09-02 03:16:51
12598347,87042,608,5.0,2001-11-13 02:40:27
12599151,87042,6749,4.5,2004-05-16 20:42:00
2386786,16138,745,3.0,2000-07-21 17:27:30
15884649,109890,3510,3.5,2009-12-14 07:36:01
3858054,26277,38886,3.5,2007-01-19 13:34:17
10202363,70591,1262,4.5,2008-10-29 19:28:21
2505859,16955,4041,3.0,2005-07-30 05:01:59
15040611,103872,7254,3.5,2005-03-31 12:42:29
8536245,58964,2094,3.5,2010-09-22 23:23:51
18605345,128768,441,5.0,1999-10-13 01:24:51
4372030,29831,50794,2.5,2009-07-22 23:28:26
18584096,128615,3256,2.5,2004-04-27 19:50:49
18771102,130006,318,4.5,2010-03-20 18:33:53
941703,6319,3334,4.0,2000-06-03 03:50:55
17324783,119779,509,1.0,1996-09-11 21:36:04
5596707,38501,2987,4.0,2006-11-05 14:02:14
2550663,17265,1777,4.0,2005-03-22 06:28:27
4347474,29642,165,3.0,1996-09-30 19:19:40
4942171,34018,1243,4.0,2014-11-03 09:30:06
6502118,44658,589,5.0,1999-10-02 09:45:41
3880408,26460,3605,0.5,2009-08-14 19:33:24
6313711,43371,1094,3.0,1999-10-04 13:09:26
79318,572,44892,1.5,2011-12-19 04:19:33
18809010,130280,4993,5.0,2002-01-23 12:47:37
15457673,106915,47,3.0,1996-12-06 08:10:07
5506056,37857,1747,4.0,2012-05-10 16:34:44
2855594,19344,1882,2.5,2008-09-29 19:03:58
2481984,16795,3088,4.0,2000-05-04 20:07:06
5064956,34727,34048,4.0,2005-10-12 13:34:43
16123250,111585,1457,5.0,2002-10-22 01:20:18
4522780,30931,50872,5.0,2012-03-17 17:48:25
16585538,114714,2096,4.0,2003-10-24 21:16:38
7451271,51429,4041,1.0,2010-11-01 17:47:00
522050,3528,1167,2.0,2001-05-14 13:57:21
13026428,89948,919,4.5,2008-04-09 18:00:22
7579071,52242,5881,2.5,2015-03-22 02:31:58
19285292,133471,2804,3.5,2010-07-29 18:33:46
17558692,121497,1022,5.0,2000-08-18 23:53:18
18274679,126421,3524,4.0,2000-11-19 19:21:19
3531891,24089,296,0.5,2007-11-11 19:01:38
8673631,59905,181,2.0,1996-06-28 15:02:57
2412690,16303,52,2.0,2008-08-26 05:47:54
16355586,113209,6711,3.5,2005-09-26 21:00:27
11895858,82105,107,3.5,2012-06-26 00:56:38
5389133,37042,562,4.0,2005-04-13 23:39:55
8446366,58277,4865,3.0,2007-05-30 22:42:00
9083769,62812,34767,4.0,2007-10-10 17:59:20
10720145,74142,4430,0.5,2004-02-08 06:31:03
17274941,119460,968,5.0,1998-08-04 09:31:47
17649636,122062,3418,3.5,2006-03-06 13:13:43
11758254,81186,6409,3.5,2009-09-20 02:46:07
18628049,128975,912,4.0,2011-10-13 12:03:17
17962153,124205,1374,4.0,2001-02-14 05:57:13
10724087,74156,2804,5.0,1999-12-14 01:28:47
9407594,65099,916,3.0,1999-11-08 18:37:37
9079897,62805,2716,4.0,2007-02-03 23:55:02
14674126,101368,1888,1.0,2002-02-24 00:27:28
5584532,38386,4340,3.5,2004-07-12 14:39:15
12559914,86761,77561,3.5,2012-12-18 15:10:15
14836511,102500,509,4.0,1996-06-16 18:20:59
15887184,109910,1722,4.0,1998-09-29 18:04:03
14451542,99845,436,3.0,2008-10-30 22:07:50
3369155,23026,2125,3.5,2012-07-07 07:47:03
14547699,100493,1610,5.0,1999-11-02 15:14:33
2106585,14261,648,3.0,1997-05-21 05:57:19
16882685,116753,1304,3.0,2005-03-23 05:39:51
12589754,86967,6385,4.0,2010-01-15 19:04:59
6859079,47235,3471,4.0,2002-04-04 06:45:05
3945542,26888,1610,4.0,2004-03-25 06:28:04
5393658,37062,318,3.5,2015-03-17 19:10:54
12407964,85699,2329,4.5,2006-02-13 01:44:14
6509993,44727,4239,3.5,2013-10-14 22:50:02
17122334,118415,457,3.5,2004-07-19 17:07:49
4435779,30317,4574,1.0,2014-05-21 23:40:09
14162984,97809,3134,4.5,2008-06-11 04:22:28
15771247,109070,3751,3.0,2008-10-11 21:26:41
19655906,136071,4251,3.0,2001-06-30 19:55:25
5790918,39872,930,4.0,1999-12-22 16:49:26
12850194,88796,5,3.0,2001-12-03 05:37:01
8863299,61248,1480,2.0,2004-03-27 20:22:26
7321368,50536,300,3.5,2007-01-23 22:22:38
16731185,115762,208,3.5,2012-02-13 14:41:08
8246746,56888,1895,3.0,2006-03-23 21:41:38
9962283,68837,538,4.0,1998-03-17 15:24:02
17472773,120850,1,3.0,2007-05-06 02:21:54
16526148,114353,608,4.0,1996-08-29 16:39:38
4562898,31233,34048,2.0,2009-10-22 16:54:33
6705952,46156,5679,4.0,2003-05-07 22:10:37
6486558,44552,594,5.0,1999-12-15 06:45:57
1646357,11125,68358,3.5,2009-05-16 19:53:41
13593997,93909,1385,5.0,2014-04-18 13:11:39
9930129,68607,2054,3.5,2005-01-10 22:17:16
12379269,85543,4980,3.0,2011-11-21 07:49:31
796673,5314,5618,2.0,2004-04-13 08:00:18
18464664,127831,597,3.0,1996-07-15 15:34:10
15062266,104015,12,3.0,1999-12-14 00:44:54
5633685,38773,2144,3.0,2008-01-21 06:09:04
11018917,76179,46976,3.0,2007-10-29 11:49:45
11262655,77762,4720,1.0,2005-12-11 23:34:27
4399452,30062,4029,4.0,2003-01-23 20:07:07
16894037,116859,4239,3.0,2002-04-18 03:20:36
1589017,10727,661,5.0,1997-05-25 11:55:11
11148979,77008,315,3.0,1996-06-11 18:26:56
11550413,79731,1301,5.0,2000-05-17 18:30:10
7256394,50087,1363,3.0,1998-08-13 10:12:27
1239761,8445,51662,3.5,2008-11-13 04:20:25
19077025,131961,1835,2.0,2005-09-09 03:08:13
5495568,37781,1597,4.0,2010-11-03 18:23:59
11521105,79531,68,4.0,1999-10-14 08:06:32
3612598,24674,2890,2.5,2006-12-10 16:57:55
4925823,33889,733,5.0,1998-11-02 15:45:21
18457388,127776,50912,5.0,2009-03-08 02:36:48
17570461,121543,2471,1.0,2007-01-09 11:07:33
6723891,46298,110,5.0,1996-10-27 23:15:08
11382752,78572,4821,4.0,2010-03-03 19:25:14
4453570,30438,1101,2.0,2000-12-05 04:24:10
18561987,128459,3250,4.0,2000-10-06 14:18:38
10437368,72180,2628,1.0,2015-02-23 18:43:40
4328185,29499,2117,3.0,2001-11-18 06:34:03
11439,103,6143,4.0,2003-06-07 20:21:15
10550840,72983,2803,4.0,2003-11-18 18:26:34
7181302,49523,596,4.0,1999-10-31 18:36:48
16406365,113592,1041,4.0,2000-01-02 01:47:21
1291774,8805,474,3.0,2005-04-24 21:08:59
13591805,93895,1214,4.0,2011-12-27 20:04:35
15771199,109070,2010,4.0,2008-10-11 20:41:27
5858956,40310,21,3.0,1996-08-09 21:25:13
2783218,18843,5446,4.0,2006-03-26 04:41:10
2561372,17335,858,5.0,2001-02-09 05:10:09
8008527,55196,3481,4.0,2000-05-27 00:22:00
16504020,114187,7153,4.0,2014-04-06 12:43:58
2899967,19672,2628,3.0,2000-09-13 13:03:26
7362775,50788,56945,3.0,2008-06-18 22:11:14
16383730,113423,1016,3.0,1999-12-15 04:35:35
3751536,25517,938,4.0,2000-04-08 20:36:19
943570,6332,2485,4.5,2007-03-18 13:32:49
15851633,109676,1619,5.0,1998-05-06 10:44:34
5447574,37416,4878,4.0,2007-02-21 15:55:15
7616433,52481,1,5.0,1996-11-25 06:16:34
2064448,13970,3527,5.0,2000-12-03 00:42:15
3726152,25360,648,3.0,1997-03-16 09:12:22
7248338,50037,3113,3.0,2002-02-09 21:55:22
12709616,87838,55995,4.0,2008-01-17 14:11:25
17482424,120926,1258,5.0,1996-11-26 08:20:55
12037207,83092,25,2.0,1997-04-05 16:07:43
11554596,79771,2468,3.5,2003-12-17 19:34:40
16570347,114617,51540,4.5,2008-10-08 18:10:19
14015116,96796,44,1.5,2004-10-18 19:34:02
9216480,63688,5035,3.0,2003-01-06 23:03:32
13231517,91424,1792,3.0,2002-07-06 13:22:11
16340193,113093,527,4.0,1999-11-04 19:23:23
5396467,37074,552,2.5,2005-11-14 03:37:47
18773842,130020,367,3.0,2004-08-20 18:18:35
6866957,47306,27,3.5,2005-02-10 06:19:05
16017197,110827,1230,4.0,2012-12-09 04:09:45
12126369,83747,4022,4.0,2009-03-20 09:18:04
14412213,99545,2160,4.0,1999-10-29 14:43:59
6420613,44084,1784,4.0,2004-09-06 00:07:41
11864223,81843,97921,4.0,2015-02-04 04:22:25
5221296,35780,60069,4.5,2008-12-30 06:15:16
15124537,104451,7153,5.0,2007-05-26 00:23:34
3697154,25174,4082,3.0,2002-10-08 23:54:40
13506221,93316,364,3.5,2006-02-09 14:10:17
10290374,71179,149,4.0,1999-11-26 16:39:31
3310147,22623,3107,2.0,2000-04-01 19:49:26
7000322,48254,5952,4.0,2006-10-08 05:29:12
14005525,96747,736,5.0,2004-06-06 19:02:11
2359224,15951,3793,5.0,2005-03-22 07:35:28
17085497,118204,4963,3.5,2005-01-23 20:07:45
8871417,61321,1307,4.0,2000-04-21 22:22:56
7674295,52847,2617,3.0,1999-10-05 18:25:17
14455343,99865,4848,3.0,2002-07-12 15:25:20
7154588,49306,3360,4.0,2003-12-22 16:45:02
17381200,120225,3,4.0,2005-01-09 21:31:22
16341093,113104,2028,4.5,2007-01-17 21:44:30
1656195,11200,86548,4.0,2012-01-16 16:41:12
14986065,103515,32598,0.5,2007-12-27 19:14:01
10350453,71592,6539,4.0,2004-10-28 06:42:53
9046290,62581,908,4.0,2008-05-20 02:39:22
11966274,82635,2289,3.5,2008-07-28 15:17:18
1338279,9092,2248,3.0,2000-06-01 13:32:19
11463172,79160,2318,3.0,2002-10-10 15:32:23
8564381,59167,2393,3.5,2006-07-07 14:38:48
8613603,59477,3087,3.5,2006-01-10 03:59:26
1889305,12767,26395,3.5,2010-01-04 19:43:08
8943006,61814,3271,3.0,2002-05-01 10:56:15
1924528,13025,1747,4.0,2004-01-04 19:33:58
11431678,78926,2100,4.5,2005-02-08 21:11:10
13556195,93657,99813,3.0,2014-11-10 22:23:07
18967812,131267,3852,3.0,2001-08-22 03:38:26
7918708,54549,1296,3.0,2011-02-28 22:31:20
1054970,7177,1953,5.0,1999-10-02 08:03:22
18660012,129183,47670,3.0,2009-05-23 07:26:10
4563326,31236,41571,4.0,2007-09-14 13:09:02
13525713,93436,737,5.0,1996-10-06 14:13:09
983381,6630,1580,4.0,2000-08-09 15:19:16
16523679,114327,34405,4.5,2006-04-02 23:35:52
1251402,8529,3535,3.5,2010-01-27 03:46:19
5126631,35115,5581,3.0,2003-05-04 14:10:35
10567632,73074,1954,3.0,2001-01-17 21:31:19
12230153,84476,105159,3.5,2014-07-23 14:09:47
18336247,126900,5989,3.5,2004-07-05 17:11:24
17804320,123084,51540,4.0,2014-11-16 04:50:06
4206991,28660,1194,5.0,2000-01-09 17:49:58
17106912,118289,6807,3.5,2008-02-04 15:58:18
13519424,93388,1298,3.5,2009-12-02 17:59:53
10797959,74659,3361,4.0,2001-07-27 18:22:45
5699939,39212,1097,3.0,2014-06-25 08:35:45
8599354,59409,2133,3.0,2008-06-15 02:25:02
15228442,105257,2683,2.5,2007-01-27 03:30:55
18991102,131407,480,4.0,2010-09-19 02:43:27
19508003,135001,2102,3.0,1999-12-14 18:51:19
6431831,44175,2371,4.0,2002-04-03 06:29:46
5136881,35170,5165,4.0,2013-06-20 01:01:58
19780844,136957,1047,4.0,2005-06-05 22:47:17
9392670,64973,509,1.0,1996-09-19 18:40:05
10900209,75379,7324,3.5,2012-02-21 09:31:44
9890827,68341,4963,4.0,2003-07-29 03:08:49
4982000,34262,33679,4.0,2009-07-14 00:08:27
1318097,8966,553,4.0,2005-01-26 19:27:07
11125812,76879,608,3.0,2004-03-30 07:28:41
6445761,44266,590,4.0,2007-12-05 17:13:22
1732134,11719,4976,4.0,2007-09-11 21:06:35
7990471,55071,2618,4.5,2005-05-16 10:22:54
750015,4999,296,5.0,2009-02-08 20:39:21
19000873,131469,1183,5.0,1996-12-09 10:26:40
12749716,88116,5047,5.0,2011-10-25 13:46:42
1168577,7985,468,3.0,1996-11-21 20:16:49
7231660,49900,372,5.0,1996-07-05 15:52:55
15257068,105461,8622,3.5,2007-02-26 11:19:40
11635941,80361,31422,3.0,2006-02-13 23:17:26
788144,5248,1517,2.0,1999-10-16 00:53:22
12370807,85482,836,2.5,2010-09-29 15:12:09
13644280,94267,1006,4.0,1999-12-11 23:16:41
1199908,8200,1178,3.5,2012-10-16 00:24:21
12516511,86494,3354,3.5,2012-02-13 16:02:55
19743472,136695,2478,3.0,1999-11-15 20:12:41
6825746,46964,8667,4.0,2005-03-01 22:45:35
17317793,119734,2167,4.0,2003-08-02 10:19:59
9949187,68755,213,5.0,2002-05-02 12:37:06
10026576,69345,3072,4.0,1999-12-11 15:48:47
3796804,25878,925,3.0,1996-08-16 09:46:59
18712935,129576,4326,5.0,2012-03-04 18:53:41
7122862,49128,2470,2.0,1999-12-20 13:14:54
14362213,99220,1588,2.0,1997-12-03 14:47:14
17305414,119664,180,2.5,2004-07-01 15:45:02
6492864,44605,410,2.0,2009-05-23 00:12:04
13370929,92416,157,2.0,1998-07-29 13:59:03
181203,1228,2278,3.5,2014-07-31 15:03:38
11109430,76748,7438,4.5,2008-06-30 05:38:49
6147011,42329,145,3.0,2005-02-07 13:44:57
19324561,133767,457,5.0,1996-06-13 13:19:55
19937426,138066,1,3.0,1997-05-05 06:39:39
8391218,57916,4993,4.5,2011-07-02 18:21:02
19648457,136032,4587,4.0,2002-05-04 00:37:32
7553687,52074,377,4.5,2005-06-29 21:20:51
16516883,114270,80219,4.0,2011-04-03 20:03:06
6856493,47217,2406,4.0,2007-02-23 22:55:19
17531683,121306,8972,4.0,2005-04-14 16:33:48
16636468,115087,2651,5.0,2000-03-08 17:33:26
17778883,122924,337,4.0,1996-08-21 13:31:56
12027697,83059,1373,2.0,2001-01-02 03:37:01
12979953,89597,31658,4.0,2012-09-04 22:24:25
18172998,125711,27788,3.0,2006-11-17 05:26:33
12622038,87238,532,3.0,1997-11-20 23:09:03
11505768,79426,10,3.0,2000-03-14 17:28:05
17042316,117909,2806,2.0,1999-10-12 08:52:04
588239,3941,733,2.5,2008-10-29 14:14:04
12212249,84380,919,3.5,2008-08-07 21:45:13
10743942,74281,2329,4.0,2014-09-13 05:44:29
15253543,105443,266,4.0,1996-10-14 07:53:26
8957403,61917,104069,4.0,2014-04-13 08:43:51
8064193,55542,2012,3.0,1998-08-17 07:53:30
12853473,88805,32456,3.0,2010-09-18 20:26:34
19952266,138162,154,5.0,2000-12-20 00:20:20
17900546,123760,1968,3.0,2005-10-21 18:07:43
5903844,40651,43677,3.5,2010-04-23 21:59:42
8852152,61168,1517,3.0,2007-02-02 15:34:08
12807880,88527,173,1.0,2000-08-03 14:53:00
13425647,92780,370,4.5,2006-01-24 01:15:24
6051837,41650,1917,1.0,1999-11-29 19:12:56
9293853,64253,1059,3.5,2004-05-11 14:43:13
16793141,116189,4734,3.0,2007-07-24 21:56:29
4075899,27712,5198,3.0,2005-03-24 10:16:53
9574056,66243,3175,3.0,2006-02-19 02:43:54
13677798,94493,317,1.0,2003-01-27 22:46:11
18042065,124793,18,2.0,1997-01-20 14:18:13
9595054,66376,339,5.0,2001-12-16 05:56:22
18010800,124556,72737,4.5,2010-09-16 22:45:06
4971715,34197,2774,2.0,2000-12-10 06:31:23
1065206,7231,60950,3.5,2009-06-10 18:56:40
554956,3728,1495,5.0,2006-04-21 23:48:06
907871,6081,497,2.0,1998-08-09 03:08:39
19906070,137838,356,4.0,2011-07-08 21:02:38
10508026,72701,504,5.0,1999-12-12 01:42:37
9766704,67530,2979,1.0,2002-02-12 17:45:40
4219895,28748,44004,2.5,2007-11-14 00:30:17
8926146,61696,42013,3.0,2007-09-20 06:48:54
5296713,36312,4262,4.5,2010-04-07 08:19:36
6980100,48084,4310,4.0,2004-02-28 13:42:56
10028152,69357,1917,3.5,2007-07-21 07:12:08
1501327,10164,6564,3.0,2003-08-14 04:20:26
4945722,34047,63082,5.0,2011-09-29 01:55:49
1713785,11574,32,4.0,2003-02-27 07:06:43
8578713,59276,912,5.0,2006-07-26 19:43:16
12818415,88587,2713,3.0,2005-08-25 21:16:55
10214644,70701,1,4.0,2009-01-27 10:20:34
17641887,122027,52885,4.5,2008-09-12 08:38:19
8482718,58599,1747,3.5,2003-07-15 19:14:16
12725346,87942,2143,2.0,2001-03-25 05:08:08
7003576,48287,1935,5.0,2001-01-03 20:27:16
14688064,101460,1213,4.0,2006-08-02 04:04:42
5462964,37532,2369,3.0,1999-01-05 16:28:43
3398827,23180,7649,3.0,2014-10-21 08:27:05
577455,3876,4571,4.0,2003-01-30 05:08:45
14876810,102785,3052,4.5,2011-12-02 01:10:21
6548081,45015,87194,3.0,2011-11-26 08:55:48
8096082,55765,1805,4.0,2001-06-14 21:00:30
19589187,135595,7444,4.5,2012-09-15 19:25:59
